Cover_Type,Distance_To_Hydrology,Eastern_Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Northern_Aspect,Slope,Southern_Aspect,Vertical_Distance_To_Hydrology,Western_Aspect,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4
2,0.5538403935882932,0,0.5139951117081855,1.5365144758594538,1.5365144758594538,1.5365144758594538,-0.25133399957762675,0.45606251277762666,0,1.123587544860163,1,1.5827502300004208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.14972183727697153,1,1.3328344010097166,-0.5686368229394528,-0.5686368229394528,-0.5686368229394528,1.7954236365724348,-0.16754404594437441,0,0.1772504415688491,0,0.2763586320026896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.4587178898661894,0,0.923414756358951,-0.5247795042144756,-0.5247795042144756,-0.5247795042144756,1.5712765060648506,-0.44364465972968786,1,0.1772504415688491,0,-0.36050727202120425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.981019156850935,1,1.90985273060524,-1.7527844285138376,-1.7527844285138376,-1.7527844285138376,0.523747155409878,0.917816987556513,0,2.1882167860628914,0,1.6807295998502507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7,-1.0949683292871635,1,1.3591713372153214,0.396224189010046,0.396224189010046,0.396224189010046,0.051302361814768035,-1.0815322846819637,0,-0.8873787996338792,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.3953909301461073,0,0.8827122185866527,1.1417986073346587,1.1417986073346587,1.1417986073346587,-0.5464233195387898,-0.3674789731682221,0,-1.0056709375452935,1,-0.5891258016708072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.0007360969163273069,1,0.22428881344653268,-1.5334978348889516,-1.5334978348889516,-1.5334978348889516,-0.4286894732115738,0.032390881279473246,0,0.7687111311259204,0,-0.36050727202120425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.28719804346385897,0,1.1724185168483054,0.13308027666018268,0.13308027666018268,0.13308027666018268,1.0286442271592848,0.32277256129506154,1,-0.769086661722465,0,-0.1645485323215446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.0212026575800068,0,1.1508701144982652,-0.21777827313963508,-0.21777827313963508,-0.21777827313963508,1.2346784582319126,0.9797016078877039,1,0.7687111311259204,0,1.5011007551255626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.6951938738452021,0,0.8683466170199592,0.6593681013599093,0.6593681013599093,0.6593681013599093,-1.7519917608133306e-05,-0.6769020748241769,0,-0.29591811007680796,1,-0.6054556966457788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.9554381861306813,1,0.7797587406920158,0.5716534639099549,0.5716534639099549,0.5716534639099549,-0.21812701728020686,-0.9387216223792154,0,-1.3605473512795363,0,-0.8667340162453251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1.0526497900298932,1,1.8092935196383853,-1.3142112412640656,-1.3142112412640656,-1.3142112412640656,0.49657780625744363,1.0606276498592613,0,1.7150482344172344,0,0.9295544310015552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-0.00903378716111533,0,0.9736943618423783,0.9225120137097726,0.9225120137097726,0.9225120137097726,-0.4400100353584215,0.032390881279473246,0,-1.0056709375452935,1,-0.8504041212703534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.4726813053273017,0,0.9305975571422977,0.8786546949847954,0.8786546949847954,0.8786546949847954,-0.5011410709513989,-0.44364465972968786,0,-1.0056709375452935,1,-0.7524247514205236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2.2465992420538625,0,0.7199020674974593,0.7032254200848865,0.7032254200848865,0.7032254200848865,-0.3486908340405168,2.3459236105839962,0,-0.29591811007680796,0,-0.687105171520637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.47019449596667345,0,1.402268141915402,1.010226651159727,1.010226651159727,1.010226651159727,1.5071266538993802,-0.44364465972968786,0,-0.769086661722465,0,-0.6217855916207505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,0.4643425856242925,1,1.6129636315602403,-0.13006363568968063,-0.13006363568968063,-0.13006363568968063,0.3780892557871045,0.513186777698726,0,0.1772504415688491,0,-0.4094969569461192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7,0.06621878600332307,1,1.4669133489655228,0.1769375953851599,0.1769375953851599,0.1769375953851599,0.23394076445057735,0.0942755016106642,0,-1.0056709375452935,0,-0.18087842729651624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.465523995004801,1,1.42142227733766,0.08922295793520546,0.08922295793520546,0.08922295793520546,0.16526268742636807,-0.44364465972968786,0,-0.8873787996338792,0,-0.4911464318209774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0.30788341902018196,0,0.31048242284669386,-1.796641747238815,-1.796641747238815,-1.796641747238815,-0.47548113008521087,0.32277256129506154,1,1.005295406948749,0,0.24369884205274636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1.496098991845761,0,0.6744109958695965,1.3610852009595449,1.3610852009595449,1.3610852009595449,-0.26265456172447443,1.5509442570986973,0,0.29554257948026336,0,0.4233276867774344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.5956877999672802,0,0.7199020674974593,0.9663693324347499,0.9663693324347499,0.9663693324347499,-0.1441660112541353,0.6369560183611078,0,-0.5325023858996365,1,-0.033909372521771494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.37526338497746203,0,1.4884617513155631,0.790940057534841,0.790940057534841,0.790940057534841,1.6082570090778865,0.4084589586767105,0,-0.769086661722465,0,-0.033909372521771494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,-0.2167956511644817,1,1.6416948346936273,-0.04234899823972619,-0.04234899823972619,-0.04234899823972619,1.7591978377025221,-0.2484700879159318,0,0.6504189932145061,0,0.3416782119025762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,0.244749009741608,1,1.4812789505322164,0.0015083204852510274,0.0015083204852510274,0.0015083204852510274,0.26639304260487406,0.27516900719414544,0,-0.769086661722465,0,-0.08289905744668641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,0.10893428266536015,1,1.4717018828210873,0.08922295793520546,0.08922295793520546,0.08922295793520546,0.24903484731304093,0.1371187003014887,0,-0.8873787996338792,0,-0.14821863734657298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.022293022403214426,1,1.4621248151099584,-0.04234899823972619,-0.04234899823972619,-0.04234899823972619,0.2316766520212078,0.0038287488189235773,0,-0.6507945238110507,0,-0.21353821724645952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.5901544848747996,1,1.402268141915402,0.045365639210228244,0.045365639210228244,0.045365639210228244,0.14790449213453494,-0.5674139003920697,0,-0.6507945238110507,0,-0.6217855916207505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.32679520969086906,0,0.7558160714141932,0.8786546949847954,0.8786546949847954,0.8786546949847954,-0.678496544585346,-0.31035470824712275,0,-0.1776259721653937,1,-1.3892906554444173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.6516264783159944,0,0.8372211469587898,-1.1826392850891339,-1.1826392850891339,-1.1826392850891339,-0.31548385174309695,1.7223170518619952,1,1.478463958594406,0,0.11305968225297325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.3966388147175275,0,1.1891783853427813,1.1417986073346587,1.1417986073346587,1.1417986073346587,1.10109582489911,-0.3674789731682221,0,-1.242255213368122,0,-0.6381154865957221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.07032886804371984,0,1.7350712448771353,0.6593681013599093,0.6593681013599093,0.6593681013599093,1.7350473051225805,0.07047372456020613,0,0.4138347173916776,1,0.260028737027718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.8998379202571632,0,0.8252498123198786,0.045365639210228244,0.045365639210228244,0.045365639210228244,-0.07020500522806378,-0.8815973574581161,1,-0.8873787996338792,0,-0.8014144363454385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1.101947780146727,1,1.9026699298218932,-2.19135761576361,-2.19135761576361,-2.19135761576361,0.5901611200047178,1.0606276498592613,0,2.1882167860628914,0,1.566420335025449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7,-0.08023417095532713,1,1.4525477473988293,-0.13006363568968063,-0.13006363568968063,-0.13006363568968063,0.22941253959183827,-0.053295516102175755,0,-0.6507945238110507,0,-0.27885779714634606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.19384694252819434,1,1.440576412759918,0.08922295793520546,0.08922295793520546,0.08922295793520546,0.21280904844312834,-0.16754404594437441,0,-0.769086661722465,0,-0.36050727202120425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.2828452114488134,0,0.8467982146699189,0.9225120137097726,0.9225120137097726,0.9225120137097726,-0.5086881123826308,-0.2484700879159318,0,-1.0056709375452935,1,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.4871778841803287,0,0.7582103383419755,0.790940057534841,0.790940057534841,0.790940057534841,-0.652836603719158,-0.47696714760032916,0,0.05895830365743483,1,-1.356630865494474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.9550528494589522,0,1.2394579908262087,1.3610852009595449,1.3610852009595449,1.3610852009595449,1.2467537245218836,-0.9387216223792154,0,-0.4142102479882222,0,-0.7850845413704669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.5937723479926389,1,1.459730548182176,0.22079491411013713,0.22079491411013713,0.22079491411013713,1.8603281928810282,-0.5674139003920697,0,-0.1776259721653937,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,-0.504941610014027,1,1.4357878789043534,-0.39320754803954394,-0.39320754803954394,-0.39320754803954394,1.8693846425985063,-0.47696714760032916,0,0.4138347173916776,0,-0.9320535961452117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1.644933847208864,0,1.234669456970644,-0.0862063169647034,-0.0862063169647034,-0.0862063169647034,1.2248673043713114,1.6128288774298882,1,0.05895830365743483,0,1.9093481294998536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0.23485034929075344,1,1.6584547031881032,-0.13006363568968063,-0.13006363568968063,-0.13006363568968063,0.4724272736775019,0.2656482963739622,0,0.1772504415688491,0,-0.09922895242165805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,0.018810186124395462,1,1.553106958365684,0.1769375953851599,0.1769375953851599,0.1769375953851599,0.3826174806458436,0.06095301374002291,0,-0.29591811007680796,0,-0.8177443313204101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,0.11809417526211743,1,1.4717018828210873,-0.0862063169647034,-0.0862063169647034,-0.0862063169647034,0.2611101136030118,0.14663941112167192,0,-0.6507945238110507,0,-0.14821863734657298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.8980799531333833,1,1.0527051704591928,-0.21777827313963508,-0.21777827313963508,-0.21777827313963508,-0.24454166228951812,-0.8815973574581161,0,0.05895830365743483,0,-0.736094856445552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0.7994678032351544,0,1.5411356237267726,0.5716534639099549,0.5716534639099549,0.5716534639099549,1.610521121507256,0.8321305901748639,0,-0.6507945238110507,0,0.3253483169276046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,-0.08578868590709446,0,1.7733795157216514,0.8347973762598182,0.8347973762598182,0.8347973762598182,1.7388208258381963,-0.12470084725354992,0,0.8870032690373346,1,0.5213070566272642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,-0.19390669264507593,0,1.6704260378270144,0.6155107826349321,0.6155107826349321,0.6155107826349321,1.7848577785687103,-0.17706475676455766,0,0.7687111311259204,1,-0.18087842729651624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,1.2172991694530515,0,1.3112859986596763,-0.26163559186461227,-0.26163559186461227,-0.26163559186461227,0.7826106765011285,1.2081986675721013,1,-0.5325023858996365,0,1.2888121204509313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.11060301919796454,1,1.5674725599323776,-0.17392095441465785,-0.17392095441465785,-0.17392095441465785,0.4143150546570171,-0.0723369377425422,0,-0.1776259721653937,0,-0.7197649614705803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.21201426528323306,1,1.3950853411320552,0.08922295793520546,0.08922295793520546,0.08922295793520546,0.1954508531512952,-0.17706475676455766,0,-0.29591811007680796,0,-0.6707752765456654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.25964169379628915,0,1.3711426718542326,0.7032254200848865,0.7032254200848865,0.7032254200848865,0.1637532791401217,-0.22466831086547376,0,-0.5325023858996365,1,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.6134977098046205,1,0.6768052627973788,0.790940057534841,0.790940057534841,0.790940057534841,-0.8181168110631342,0.6417163737711995,0,-1.3605473512795363,0,-1.9281771896184814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.46238409162102795,1,0.5714575179749596,0.3523668702850688,0.3523668702850688,0.3523668702850688,-1.1577336754685648,-0.44364465972968786,0,-1.242255213368122,0,-0.4258268519210908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.9401799156587177,1,0.9665115610590316,0.0015083204852510274,0.0015083204852510274,0.0015083204852510274,-0.32152148488808235,0.9368584091968793,0,-0.769086661722465,0,0.9948740109014417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0.6507382631241282,1,0.9162319555756042,-1.4896405161639745,-1.4896405161639745,-1.4896405161639745,-0.30038976888063335,0.6559974400014743,0,1.005295406948749,0,0.6519462164270373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1.301688851621213,0,0.5475148486971371,1.2733705635095904,1.2733705635095904,1.2733705635095904,-0.3758601831929513,1.260562577083109,0,0.8870032690373346,0,1.7297192847751655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9554381861306813,0,0.9928484972646364,1.229513244784613,1.229513244784613,1.229513244784613,0.6437451141664635,-0.9387216223792154,0,-1.0056709375452935,1,-0.8014144363454385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.3372677724965294,0,1.6057808307768935,0.6155107826349321,0.6155107826349321,0.6155107826349321,1.8286306188698547,-0.3531979069379473,0,0.05895830365743483,1,0.0967297872780016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,1.4107408548563753,0,1.2203038554039505,-0.43706486676452116,-0.43706486676452116,-0.43706486676452116,1.3675063874215923,1.3748111069253075,1,0.6504189932145061,0,1.762379074725109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,1.3204855381430256,0,1.3472000025764101,-0.6124941416644301,-0.6124941416644301,-0.6124941416644301,0.9539285169900901,1.3605300406950327,1,-0.05933383425397942,0,0.6029565315021224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,1.070490554242586,0,1.337622934865281,0.0015083204852510274,0.0015083204852510274,0.0015083204852510274,0.8331758540903814,1.1034708485500857,1,-0.769086661722465,0,0.5376369516022358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,0.2736694791215567,1,1.158052915281612,0.045365639210228244,0.045365639210228244,0.045365639210228244,0.5977081614359496,0.2656482963739622,0,0.1772504415688491,0,0.5213070566272642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-1.0949683292871635,0,0.8827122185866527,0.4400815077350232,0.4400815077350232,0.4400815077350232,0.1886585158631866,-1.0815322846819637,1,-1.3605473512795363,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.13306564878277105,0,1.234669456970644,1.0979412886096815,1.0979412886096815,1.0979412886096815,0.9041180435439603,0.1371187003014887,0,-0.8873787996338792,0,0.260028737027718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.30005225286138193,0,1.600992296921329,0.8786546949847954,0.8786546949847954,0.8786546949847954,1.8422152934460718,-0.2722718649663899,0,-0.05933383425397942,1,-0.4911464318209774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,-1.0949683292871635,1,1.4693076158933052,0.3523668702850688,0.3523668702850688,0.3523668702850688,1.8890069503197089,-1.0815322846819637,0,0.29554257948026336,0,-0.8340742262953817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,1.2551574335453763,0,1.2083325207650393,-0.7440660978393617,-0.7440660978393617,-0.7440660978393617,1.4392032810182942,1.222479733802376,1,0.6504189932145061,0,1.5990801249753925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0.34123757101981506,1,1.1939669191983457,-0.39320754803954394,-0.39320754803954394,-0.39320754803954394,0.6482733390252026,0.33229327211524473,0,0.4138347173916776,0,0.5866266365271507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1.0545392206296107,0,0.8396154138865721,0.3085095515600916,0.3085095515600916,0.3085095515600916,-0.442274147787791,1.0415862282188948,0,0.1772504415688491,0,1.2071626455760731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,0.27108642811064565,1,1.7446483125882644,-1.621212472338906,-1.621212472338906,-1.621212472338906,0.5675199957110224,0.2656482963739622,0,1.2418796827715775,0,0.48864726667732095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,-0.09290943548095282,1,1.648877635476974,-0.7002087791143845,-0.7002087791143845,-0.7002087791143845,0.5131812974061536,-0.0723369377425422,0,0.4138347173916776,0,-0.1645485323215446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,-0.19314219011141753,1,1.6225406992713693,-0.43706486676452116,-0.43706486676452116,-0.43706486676452116,0.49582310211432046,-0.16754404594437441,0,0.1772504415688491,0,-0.34417737704623264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
